,ratings,reviews,label,label_t
138,5,주문을 목요일인가 금요일에 했는데 화요일에 배송이 왔구요 큰맘먹고 이번에 버즈 처음 사봤는데 정말 유용하게 잘 쓰고 있습니다 통화 품질도 괜찮은 편이구요 노래도 잘 들리고 귀에 꽃고 있어도 주변 소리 듣기 기능이 있어서 대화도 원활하게 얘기 할 수 있습니다 흰색이 제일 무난한 편인거 같아서 샀는데 깰꼼하니 좋구만융~ 싸게 사서 행복하네용ㅎㅎㅎ 많이 파세요~,1,
139,5,어머니 환갑생신이라 선물로 사드렸습니다 원래는 목에 걸어서 사용하는 블루투스를 사용하셨는데 고장이 나서 이반기회에 좋은 이어폰하니 사드리고 싶었어요 다행이 어머님도 사용해보시고는 편해서 좋아하셨어요 컬러도 심플하고 깔끔한 화이트컬러로 음질도 너무 좋아요 손가락으로 가볍게 톡톡 터치하면 재생 일시정지 다음곡 재생이 가능해서 어머니가 사용하시기에도 너무 편하다고 하십니다ㅎㅎ 좋은가격에 너무 잘 산거 같아요 감사합니다 수고하세요,1,
140,4,터널형 이어폰이라 그런건가 아주 살짝 헐렁한 느낌은 듭니다만빠진 일은 없고 잘 쓰고 있어요뚜껑 열면 자동으로 페어링이 잘 되다가 안될 때도 있는데 그 때는 3초만 양쪽 눌러주면 되니까 굳이 핸드폰으로 음악 켤 필요 업어서 편하네요,1,
141,4,갤럭시 아이콘 쓰다가 못찾겠어서 프로랑 고민하다 질렀는데 박스 뜯고 바로 원래꺼 찾았다는 ㅜ 음질 좋다고 해서 기대했는데 개인적으로믄 아이콘 음질이 더 좋게 들려요 요건 좀 챙챙 된다고 해야하나 저는 이어폰은 음질 위주라 개인적으로 좀 별로네요ㅠㅠㅠ 착용감은 아이콘쓰다 쓰면 헐렁합니다 ㅜ 아쉽네요 디자인예뻐서 기대했는데 저는 커널형이 맞고 이번프로 디자인은 개인적으로 별로라 암튼 아이콘 가지고 계시는분들은 존버하셔도 좋을듯,1,
142,5,부모님 사드렸는데 너무 좋아하세용 프로가 외이도염 걸리는 분들이 많다고 들어서 버즈 플러스로 샀는데 이것도 좋다고 하시네요 근데 와이파이랑 같이 사용할 때 간섭이 좀 일어나는 것 같은데 다른 분들도 그러신가 궁금하네요ㅠㅠ,1,
143,1,제가 못읽은건지 모르겠는데 박스를 재사용 하면 한다고 써놔주세요 환경보호의 취지에서 다시 사용하는건 좋은데 저는 새상품을 구매했는데 말도없이 헌 상자가 오면 좋을 것 같진 않네요 버즈 선물할거라 개봉은 아직 안했는데 버즈까지도 반품된건 아닐까 신뢰가 떨어져요 뽁뽁이 포장도 전자제품인데 너무 얇네요 소리 안들리면 바로 고객센터 갈게요 배송 빠른건 좋았습니다,0,
144,4,버즈 사용해봤구요 버즈가 당시엔 유선보다 안 좋았습니다 중소기업 무선블투쓰다 페어링 자꾸 에러나는 문제로 결국 버즈 선택했구요 때문에 빠 그런거 아닙니다 음질은 에이징을 미리했나 싶을정도로 괜찮습니다 이어팁이 빡빡할수록 음장은커지니 만족스러울겁니다 귓구멍 아플수 있겠죠 하여튼 같은메이커라 그런지 삼성폰에 삼성뮤직으로는 15만원짜리 치고는 좋습니다 TV도 삼성QLED TV 라서 같은파티니까 잘될거라고 생각하고 페어링 초반 통신속도의 영향인지 싱크밸런스문제인지 엄청나게 소리가 끊깁니다 어느정도 에이징되면 그때부터 소리가 잘 전달됩니다 게임 5분정도 하는도중 에러인듯한 소리나오면서 한쪽은 소리가 끊기고 한쪽은 경고음만 나옵니다 짜증나서 바로 꺼버렸습니다 버즈의 양쪽페어링 문제인지 TV와페어링문제인지 하여튼 편차감안하셔서 발생확률 있다는거 아셔야 합니다 퇴근하고 잠깐만진것이지만 기기오류는 언제든지 생길가능성을 보여준겁니다 브랜드파워 를 의식하고 구입한건데 기술적부분에  이어폰자체의 기능성은 가격동급대비 이만한거 없을거 같습니다 결론은 삼성의 브랜드파워치고 만족감은 떨어지나 ,1,
145,5,제가 받은건 6월 생산품이고 아무문제없이 처음부터 잘 작동했습니다 ㅎㅎ 좀 더 싼곳에서 구매했다가 여기가 더 최근 생산품으로 주는거같아서 취소하고 여기껄로 샀는데 잘와서 다행이네요 라이브가 오픈형인게 맘에 안들어서 고민하다 플러스 샀는데 완전 만족이구요 가격 디자인 성능 다 너무 맘에 들어요 근데 투명케이스도 오는줄 알았는데 안왔네요 재고가 다 떨어졌나 이게 좀 아쉬워요,1,
146,4,아빠 생신선물로 사드렸는데 정말 좋아하십니다 갤럭시를 사용하시는 데다가 기능도 많고 연결도 쉽고 간편하여 넘 만족스러웠어요한 가지 아쉬운 점은 당일 배송이라 써있어서 당일 혹은 다음 날에 받을 생각에 기대가 부풀었는데 4일이 되어서야 도착해서 넘 속상했어요 아빠 생신도 지나서 더더욱요,1,
147,5,분홍색이 제일 꼈을때 피부색하고도 잘어우러지고 예쁜거같습니다  자칫촌스러워보일수있는색인데딸기우유색처럼 너무예뻐요처음인식때 왼쪽이아예 인식이안돼서 불량을뽑은줄알고 놀랐습니다만버즈플러스가 한쪽이 페어링안되는모델이 많은것같더군요 네이버포스팅검색으로 생각보단 간단하게 집에서 처치가능하고한번인식후엔 제대로 작동되니 한시름놓았습니다빠른배송감사드리고 예쁘게잘사용하겠습니다,1,
148,5,살 계획이 없었는데 기존 사용하던 블루투스 이어폰을 잃어버리는 바람에ㅠㅠ 폰이 갤노트10이라서 같은 삼성으로 구매했구요 일단 배송이 빨라서 아주 좋았어요 그리고 갑자기 색상 변경을 해달라고 너무 늦게 말씀드려서 발송되었을 줄 알았는데 원하는 색으로 변경되어서 와서 기뻤어요 오자마자 사용해봤는데 오늘 바람이 심하게 불어서 그런가 외부음듣기하니까 바람 소음이 장난아니더라구요 귀에 착용감은 편했어요 음질도 맘에 들구요 개인적으로 흰색을 선호하지만 흰색하니까 눈에 띄질않아서 또 잃어버릴까봐 일부러 하늘색 선택했어요 핑크할까했는데 솔직히 지금 핑크는 너무 촌스러워요 골드핑크나 더 연한 스킨핑크 그런색상이 있으면 좋겠어요♡,1,
149,4,블랙이 다른색보다 비싸기도 하지만 그만큼 예쁘고 간지나네요 남자친구 선물했더니 맘에들어합니다 하도 페어링 안된다는 얘기를 많이 봐서 걱정했는데 받자마자 충전 안하고 페어링했는데 잘되네요 선물한보람이 있습니다,1,
150,5,배송도 빠르고 안전하게 잘 왔어요~ 블루색깔이 생각보다 더 예뻐서 감동했어요ㅠㅠㅠ 쓰는것도 너무 좋아용☆ 사실 아이폰이어폰을 선호하시는 분이랑 삼성갤럭시버즈 모양의 이어폰을 좋아하시는 분으로 갈리잖아요 아이폰이어폰을 선호하시는 분은 조금 실망하실 순 있지만 버즈형 이어폰을 좋아하시는 분은 진짜 좋아핫ㄹ거에요 생각보다 귀에서 쉽게 떨어지지도 않고 좋아요 그리고 핸드폰으로 조작하지 않아도 버즈자체에서 조작이 가능하다는 장점과 미세한 소리음량을 조절할수 있다는 장점이 있어요 각각의 장단점이 있구요 저는 원래 그냥 블루투스 이어폰을 갖고싶었던 터라ㅠㅜ 너무 좋아요ㅜㅠ굿굿,1,
151,5,너무너무너무 이쁩니다요오로지 음악영화보기로 사용할예정이라통화 음질 뭐그런건 신경쓰지않습니다이쁩니다ㅋ보통 이어폰 쓰다보면 귀가아파서잘못쓰는데 매우귀가 작아서 다른건 맞지도 않더라고요ㅠㅋㅋ,1,
152,5,어머니 선물용으로 핑크색으로 샀습니다어머니가 산책을 좋아하셔서 밖에서 걸으시는데 매일 유선 이어폰이 불편해서 블루투스 이어폰을 원하셨는데 이걸 쓰시더니 너무 좋아하시더라고요 걷는 양도 2배로 늘어나신거같아요 ㅋㅋ정말 잘 사용하시는거 보니 저도 기쁘네요  감사합니다,1,
153,5,상품평  생산년월 21년5월생산품이네요 당연히 배터리는 문제없고 바로 사용 가능했습니다 아이 선물로 사주었는데 무지 좋아하네요 좋은 상품을 싼가격에 잘 산거같아 만족합니다배송  531일 아침에 주문 62일 수취 빠른 배송 감사합니다※아시다시피 배터리는 가급적 만방하지마시고 자주 충전해서 쓰시는 것이 배터리 수명에 좋습니다,1,
154,5,2월 13일 예약하고 14일 발송되서 다음날 받을줄 알았는데 주말빼고 3일 걸렸네요완충제로 감싸긴했는데 박스안 공간이 있어 움직이지만 다행히 상품에 문제없네요제품은 정말 좋고 내가 원하는 기능을 선택하고 바꿀수 있어서 편리하네요 또한 음질도 손색이 없고 외부소리를 들을수 있으니 편리합니다 다만 에어팟쓰다 버즈쓰니 꼽고 빼는게 어색하네요버즈플러스 정말 잘 산것 같아요,1,
155,5,핑크가 별로 안 예쁠 줄 알았는데 생각보다 반짝반짝 예쁘네요 정말 맘에 들어요 음질도 훌륭하구요컬러는 사진에 이어폰만 단독으로 찍은 사진이 비교적 실제 색상에 가깝습니다 반짝이는 느낌은 사진에 담기지를 않네요 ㅠㅠ저는 특히 웨어러블 어플에서 설정할 수 있는 이퀄라이저랑 주변소리듣기 기능이 정말 마음에 들어요 길게 누르기 작동 커스텀도 편하네요 정말 잘 산 것 같습니다,1,
156,5,버즈플러스 사고싶어서 급하게 질렀는데오늘 언팩 ㅎㄷㄷ버즈라이브 출시도 곧 한다는 소문이 ㅎㄷㄷ그래도 버즈플 엄청 이쁘네용 ~♥7월 생산 분이고요 사은품 구성품 적립금 합치면 중고 시세보다 저렴합니다 ,1,
157,5,진짜 인생의 질을 바꾼 아이템이에요 제가 귓구멍이 개작아요 그래서 사실이것도 조금씩 밀리긴 하는데 무슨 상관이에요다시 넣으면 되는건데 고등학생이라서 공부시간도 많고 한참 예민한데진짜 버즈끼고 버스타고 학원 왔다갔다 할때잠깐만 노래 들어도 행복하고 이동시간이짧지만 그 시간만해도 행복해요 ?공부할때 Ambience 들을때도 진짜 집중잘되고잘 때 ASMR 들을때도 덕분에 푹자요자면서 뒤척거리면 당연히 빠지긴 하지만 제가정자세로 자서 ㅎㅎ 잠들때까지는 가만히 있어요어쨋든 ,1,
158,4,처음으로 하이마트에서 스마트 픽업이라는 것을 해봤는데 정말 편하고 좋았습니다집에서 택배를 기다리는것도 나름 일인데 스마트 픽업은 기다리지 않고 원하는 매장에 원하는 시간대에 찾으러갈 수 있다는 것이 매우 좋네요 다른 곳은 지방에서 이용헐 수 없는 경우가 많은데 하이마트는 전국에 있는 매장 어느곳이나 물건만 있다면 수령할 수 있다는 점이 매우 좋았어요덕분에 지방에 사는 저도 이런 서비스를 경험할 수 있었습니다버즈플러스는 딱 그만한 값어치의 음질을 들려주는 것 같아요다른 상품이 아닌 버즈 플러스를 고려해 본 이유는 게임모드가 있어서 였는데 다른 제품보다는 지연시간이 짧아 그나마 싱크가 맞는 편이긴 했지만 유선 이어폰처럼 싱크가 딱 맞아 떨어지지는 않기 때문에 리듬게임을 위해 버즈를 고려하시는 분이라면 리겜은 그냥 유선으로 하심이 좋을 것 같으니 구매를 말리고 싶네요 그냥 밖에서 선의 방해 없이 편하게 음악 듣는 용으로는 충분히 구매할 가치가 있다고 봅니다통화품질은 아직 테스트 해보지 못했기 때문이 거론하지 않겠습니다,1,
159,5,아빠가60대 블루투스 이어폰이 필요하다 하셔서 어떤거을 드려야할까 가격이 천지차이라 많이 알아보다가 여러모로 괜찮아서 엄청 알아보다가 요 제품으로 결정해서 선물해 드렸는데 너무 좋아하세요 동생이 자기가 들어보고는 너무 좋다고 귀가 안좋아서 예민한 동생인데도 자기가 너무 마음에 든다고 하네요 만족합니다 철가루스티커 개인적으로 따로 구매해서붙인 후 찍은 사진입니다,1,
160,5,굉장히 깔끔하고 이뻐요qcy 쓰다가 넘어오니까 음질이랑 갤럭시랑 연동도 잘되구요무엇보다도 과충전으로 페어링 안되는 이슈때문에 고민했었는데 저는 없었어요제품 개봉하자마자 갤럭시폰이랑 연동하니까 자동으로 웨어러블뜨면서 업데이트 유도를 하더라구요마지막으로 케이스까지 또 사야하나했는데 같이 묶어파는 덕에 배송비 아꼈어요 걱정했던 부분과 달리 제품을 잘 받아서 리뷰가 길어진 것 같아요 ~,1,
161,5,배송도 빠르고 제조일도 7월 제품으로 보내주셨어요 색상 고르느라 한참 걸렸는데 선물 받은 친구가 좋아하네요흰색은 때타는게 싫어서 블랙 선택알고는 있었지만 먼지 엄청 달라붙습니다 자석 붙듯이 잘 떨어지지도 않아요 유광 블랙이라 티도 많이 납니다,1,
162,5,일단 빨리 받고싶었는데 바로 받아서 좋았슴다하루하루 가격변동에 약간 맘이 쓰이지만 빨리받으면 그때부터 가치있는것이 되기에 그 이후 가격변동은 신경쓰지 않으려했어요 그렇지만 일주일뒤에 삼성프라자에서 만원이나 저렴한걸보고 마음이 아팠무튼 빠른 배송으로 받았는데 제조년월도 최근이라 좋았어요 확인하고보내주셔서 감사해요~~ 배송도 빠르고 포장도 깔끔하고 그랬습니다~~ 사용후기는 배터리 오래가는게 젤좋아요~~ 에어팟 쓰다가 갤버즈플로 갈아탔는데 솔직히 귀는 좀 아픈거같긴합니다만 배터리 충전에 시달리지 않아서 좋습니다 전 거의 하루종일 듣는 용도라 밥먹을때만 잘 넣어놔도 걱정없습니다 참고하세요,1,
163,5,저는 일하면서 사용중이라 양쪽을 한꺼번에 쓰지않고한쪽씩 번갈아가면서 사용하는데요배터리 하루종일10시간충분 가고 다른쪽 또 사용하면 케이스 한번완충시 20시간 이상 거뜬하네요타사 대륙산저렴이는 한쪽 사용 배터리 다 쓰면 나머지한쪽도 사용못하는거여서 두개를사서 번갈아썼는데 진작 살걸 그랬네요~다만 착용시 귀가 좀 아프긴 합니다,1,
164,5,깔끔한 디자인과 오래가는 배터리가 좋고 페어링이 빠르고 주변소리가 잘 들려요 너무 안들리면 사고위험이나 주변에서 말걸때 안들려서 전 잘들리는게 편하고 단점은 기본 사이즈가 있어서 끼면 티가 너무 나고 터치가 민감해서 조금만 스쳐도 일시정지 되는점이 불편했어요 사이즈가 작아 휴대하기 편할듯 하고 개인적으로 배달시 포장이 더 튼튼했으면 합니다 상자가 살짝 구겨져와서 철렁했어요 삼성센터가 집에서 40분 걸리는데 오자마자 가야할까봐요 다행히 상품은 괜찮은듯 합니다,1,
165,5,아이폰 유전데 에어팟2의 콩나물은 쓰기 싫고 프로는 가격이 너무 사악해서 대안 찾던중 버즈시리즈 중에 플러스가 제일 좋은 후기가 많아서 구매했습니다3일 사용해봤는데 가성비 좋고 하늘색 잘 뽑았고 아이폰 아이패드 호환성도 괜찮은 편입니다장점은 커널형이니까 소음차단 잘 되고 어플 설정으로 외부소리 듣기도 3단계별로 되는점인데 동시에 커널형이라 오래 끼면 귀가 아파요ㅜ 제일 작은 이어팁으로 바꿔보려구요 그리고 과방전 문제가 많다는 2월제품이 와서 체념하고 뜯었는데 문제없어서 바로 들었습니다,1,
166,5,기존에 사용하던 버즈를 업그레이드시키는 차원에서 버즈플러스 구매 전체적인 크기 형태 비슷 99일치하는듯 기존 버즈충전기에 버즈플러스 이어폰을 충전도 가능 음질은 조금 나은듯 통화품질은 확실히 좋아진듯 유광이라 번떡거리는 차이 빼고 외형적인 변화가 너무 없다 버즈이어폰을 꺼낼때 잘 잡히지않아 미끄러지는 경우가 있는데 개선이 안됐네요 외형이 같으니까 밧데리 성능은 확인 안해봤지만 종일 귀에 꽂고다니는 것이 아니다보니 안티노이즈 기능은 없는걸로 티비광고는 과장광고로 생각됨,1,
167,4,처음에 연결하는데 계속 안 되길래 유튜브 찾아보고 이런 저런 방법을 시도해봤는데 다 안 되더라구요 불량인가 싶어서 너무 답답했는데 후기에 상품이 오랫동안 업데이트가 안되어서 블루투스 연결이 아예 안됐다는 글이 있더라구요ㅠ 그래서 서비스 센터가서 업데이트해왔습니다ㅠ 번거로웠지만 상품은 너무 예쁘네요 불편하다는 평이 있던데 저는 편하기만 합니다 잘 산 것 같아요,1,
168,3,리뷰보고 과방전 이슈 걱정했는데역시나 있었어요받자마자 첫완충 후 사용하였는데왼쪽 이어폰 인식이 안되서 한창 인터넷 찾아보니 과방전이라고 겨우 해결했네요그 이후로 이틀 사용중인데 딱히 이상은 없어보여요저랑 비슷한 증상있으신 분들은인터넷에 버즈 과방전 검색해보시고 해결하시길,1,
169,3,배송은 거의 이틀만에 왔고 29일밤주문121 도착 음질도 괜찮습니다다만 초반에 핸드폰과 이어폰이 연결이 아예 안돼서 연결은 됐다고 뜨는데 소리가 안들림 고객센터 세번 전화후 먼거리의 as센터까지 직접 다녀와야해서 체력정신력 소모가 컸습니다이어폰자체는 써보니 나쁘지 않고 가성비 좋습니다다만 서비스나 업데이트 문제 등등이 제대로 이루어지지 않은것같아 그 부분이 별로였습니다 괜히 발걸음하게 만드는 점이 특히요원래는 교환신청하려다가 다시 기다리고 그냥 제가 한번 더 발걸음하게 되었는데 진짜 다시 생각해도 기분이 저조해지네요 여튼 다들 뽑기 화이팅하시길업데이트 후에 보니 연결도 빨리 되는 편입니다,1,
170,5,귀에 잘맞고 막귀인 저에겐 음질도 괜찮습니다 갤럭시20 기준으로 페어링도 빠르고 호환이 좋네요 사실 블루를 시키려고 했는데 저의 실수로 화이트가 와서 당황했지만 깔끔하고 예뻐서 만족합니다 제조날짜가 8월인게 가장 마음에 드네요,1,
171,5,엄마가 필요하다고 하셔서 주문했는데아직 어색하신지 이어폰 어딜 툭툭 쳐야전화받아지는지 몰라서 동생이 열심히 설명하고 있어요 엄마 알려드리면서 동생이 너무좋다고 그러네요케이스도 엄마 젊을때 유행했던거라며 좋아하셨어요저한테 어떤건지 설명해주시는거 보고 케이스 구매하길 잘했다고 느꼈어요 잘 쓸게요~~,1,
172,5,배송이 빨라서 좋어요 일요일에 주문했는데 월요일에 출발하더라구여 화요일 점심에 받았습니다 케이스도 키링 고리랑 같이 와서 좋네요 상자가 조금 커서 제품 걱정했는데 뾱뾱이 둘러서 보내주신 덕에 이상 없이 왔습니다 에어팟 쓰다가 넘어온건데 색상이 너무 예뻐서 감탄했네요 구매하실 때 분홍색 좋아하시면 진짜 추천해요 충전은 20퍼 정도 되어있던데 그건 제가 충전하면 되니 상관없을거같아용 제조일은 20년 2월이에요,1,
173,5,디자인이 깔끔하고 가격이 적당해서 구입했는데 생각했던 것보다 더 만족스럽습니다 음질도 뛰어나고 한번 충전했을때 오래 사용할 수 있습니다 무선이어폰 처음 샀을 때 잘 빠지면 어쩌나 하는 생각이 들었는데 귀에 잘 맞습니다,1,
174,5,생각보다 배송도 빨랐고 색도 너무 맘에 들었습니다 ㅎㅎㅎ 저렴한 가격에 아주 잘 산거 같아요 버즈 플러스 사용한지 5일차 너무 만족하면서 쓰고 있습니다 역시 이어폰만 쓰다가 써서 그런진 몰라도 너무 편하고 좋아요~~ 삶의 질 상승 고민하고 계시면 바로 구매 ㄱㄱ 고민은 배송만 늦출뿐입니당~,1,
175,5,진짜 오프라인 매장은 약 18만원 이였는데여기서는 13만 4천원 투명 하드케이스 까지 줘서 정말 좋았어요불량이 많다는 후기도 봤지만 너무 이뻐서그냥 노빠꾸로 질러버렸는데 다행이도확인해봤을때 둘다 잘 나옵니다 ㅠㅠ저는 양쪽 다 배터리가 많아서 불량인지 아닌지 잘 확인 했지만 다른분들은 배터리 확인 잘 해보셨으면 좋겠습니다 ㅎㅎㅎ여기서 주는 투명하드케이스도 이쁘지만 저는 개인적으로 주문해서 꾸몄습니다당근당근다들 예쁜 버즈 사시고 꾸며보세요 ,1,
176,5,줄이어폰 쓰다가 처음으로 블루투스 이어폰 쓰고싶어서 샀는데 너무 편하고 좋네요사기 전에 후기에 보니 연결문제라던지 음질문제 통화품질 등 여러가지 발생가능한 문제들에 대해 걱정했는데 막상 받고나서 실험해보니 너무 좋네용 ㅠㅠ특히 걱정했던 통화품질도 작게 얘기해도 상대방이 너무 잘 들린다고 해서 잘 사용할거같아요,1,
177,5,평소에 qcr거를쓰다 이번에 처음으로 삼성 버즈 플러스를 사게됬는데디자인이라던지 연동되는 갤럭시 웨어러블 주변 소리듣기 기능등 너무 편하고음질도 전에 쓰던거와 비교도 안될만큼 좋습니다적당한 가격에 기대이상의 기능을 보여주는거 같아 만족합니다,1,
178,5,아이폰 유저인데 핑크색이 너무 귀여워서 에어팟에서 버즈 플러스로 갈아탑니다 실물이 더 귀엽구요 연결 혹시나 안될까봐 걱정했는데 살짝 쓸모없는 걱정이었어요 배송도 중간에 설이 끼여있어서 늦을 줄 알았는데 일주일 조금 더 걸린거 같았어요 핑크 덕후분들은 당장 삿ㅕ요,1,
179,5,유선 이어폰만 쓰던 나에게 드디어 무선이어폰에 시대가왔다 갤노트9 쓰는 나는 당근 버즈를 골랐다만족스러운 편이다 음향 신경 안쓰고 편의만 추구한 나에게는 제법 풍부한음향이고 밖에나갈때유선이어폰처럼 걸리적 거리는 거없이 귀에서 빠지지 않고 맘대로 밖을 활보하는것은 정말로 편하다 잘산것같다 배송도 나름 괜찮게 빨리왔다 이상,1,
180,5,2~3만원대만 사용하다가 버즈플러스 첫사용인데 만족스럽습니다기존 장착되어있는 고무마개가 귀안쪽을 눌러 불편했으나동봉되어있는 고무밴드로 장착하니 사용에 불편함은 해소되었습니다통화도 잘되고 주변소리 듣기 기능도 쓸만합니다많이 파셔요~,1,
181,5,남동생 사줬는데 굉장히 만족합니다~닫히는 이음새도 잘맞고귀가작은편이라 걱정했는데 조절하니까 한번도 귀에서 떨어진적 없다하네요페어링이나 다른부분도 문제없이 술술 되서 역시 삼성이라는 생각이 들었어요b합리적인 가격에 현명한 구매라 뿌듯하네요,1,
182,5,빠르고 안전한 배송 최근 날짜로 찍혀있는 제조일자 고장이거나 불량이 아닌 새제품 저렴한 가격 버즈 라이브랑 플러스 중에 고민하다가 아무리봐도 라이브의 메리트가 없는듯해서 플러스를 긴 고민끝에 샀습니다 플러스 구입을 희망하시는 분들은 걱정마시고 주문하셔도 좋을듯합니다 ,1,
183,5,출퇴근시간에 노래들으면서 가고싶어서 고민하던 중에 에어팟보다 그래도 버즈플러스가 더 좋다해서 저를위한 선물로 주문했는데 배송도 빠르고 검은색살까 레드살까 고민했는데 레드사길 너무잘한것 같아요 하자도없고~ 너무 좋아요 내일 출근이 기대됩니다,1,
184,5,한달사용리뷰만 한달째 기다렸어요 ㅎㅎㅎ갤럭시 버즈이하 버즈에서 버즈 플러스이하 플러스로 갈아탔으니 두개 좀 비교해가며 리뷰를 적을게요1 노래 음질 기본 제공되는 이어팁이 아닌 한세트에 1000원 안되는 TB시리즈 메모리 폼팁을 쓰고 있습니다처음 이어폰을 꼈을 때 오~ 딱 이거였어요  쓰다보니 느낀점은버즈  플러스에 비해 저음이 강함플러스  버즈에 비해저 차이점은 취향에 따라 선택이 달라질꺼 같아요개인적인 견해로는  하지만 버즈를 쓸 때는 노래 첫 음에 음~역시하는 이 있었다면 플러스는 그 느낌이 없어요 개인의보니너무 강한건 또 싫어하지만요 음질은 좀 떨어져도 저음이 좀  35만원짜리 자브라 무선 이어폰도 가지고 있는데 버즈든 플러스든 음질은 당연 이 자브라에 비해서는 떨어집니다ㅎ2 베터리버즈에 비해 플러스가 확실하개 베터리 사용량이 길어졌어요 그리고 케이스 뚜껑을 열었을 때 갤럭시에서 케이스의 베터리 잔량을 알려주는데 이게 또 그렇게 편해요 버즈에서 케이스의 베터리 잔량은 쪼꼬만한 led등 초록 주황 빨강 이게 다였다보니 아차 싶으면 버즈 베터리도 동이나서 언제꺼질지 몰라 달달 떨었죠 근데  싶네요3 통화 품질플러스를 사고 싶었던 가장 큰 이유 중에 하나가 바로 이 통화 품질이었는데요 버즈를 사고 가장 게 통화 품질이었기 때문이죠 그래서 플러스를 사고나서 출퇴근길버스 안 지하철역 대로변 등에 일부러 통화를 더 자주 해 봤습니다 결론부터 말씀드리자면  버즈는 주변 소리 때문에 상대방아 내 목소리가 잘 안들렸다면 플러스은 주변소리도 그리고 내 목소리도 모두 크게 들린데요뭐 그래도 통화는 되는거니 아쉽긴 해도 쓰긴 씁니다만 역시나 바람이 많이 불거나차 안에서 에어컨 바람을 바로 맞는다거나 지하철이 역으로 들어오는 순간 같은 시끄러운 환경에서는 통화가 불가능한건 버즈나 플러스나 마찬가지 그래도 위에서 잠시 언급한 35만원짜라 4 기타 좋아진 점플러스에서는 버즈와 다른 몇가지 정점이자 기능이 있어요 일단 이어버드 가장자리 두번 두드리기 기능 버즈에서는 볼륨 조절 하려면 길게 누르기 기능으로 했었는데요 플러스는 길거 누르기 기능을 다른데 쓰고 저 두번 두드리기  그래서 괜히 귀만 두드리게 된다는 그리고 주변소리 듣기가 더 강화 됐어요 어느정도냐면 보청기를 끼는 정도까지는 아니어도 그 느낌은 느낄 수 있을 정도 ㅋㅋㅋ 원래 내 귀로 듣는 소리보다 더 크게 주변 소리를 들을 수 있어요 그개 뭔 필요가 있냐 하시는 분들도 있지만 버스에서 노래를 들으며 지금 도착할 역이 어디인지 듣는다거나 생각지도 못한곳에서 저는 잘 쓰는 기능입니다 ㅎㅎ버즈보다 플러스가 더 발전한건 맞아요 하지만 음질은 취향을 타게 될 것이구요 베터리는 플러스가 더 결론은 새로 사실 때는 당연 플러스를 사지만 버즈 있으신 분들은 다음 모델 출시 될 때까지 좀 더여기까지ㅎ잘 써보고 싶었는데 주저리 주저리 길어지기만 했네요 그럼 저는 이만 콩알을 한번 더 노려보며,1,
185,4,세 줄 요약 1 통화품질개선 2 주변소리기능 보청기수준 3 음량조절 터치해결 장점 1 주변소리듣기 기능 좋네요 다만 기대했던 것만큼 큰 소리로 음악을 들어도 잘 들리는 정도는 아니고 노트9삼성뮤직앱 기준음량27  34정도이고 주변소리듣기 매우크게 일때 상대방과 무리없이 대화가능한것 같습니다 2 통화품질은 제가 기존 버즈를 쓰지 않아서 비교하기엔 무리가 있지만 주위 사용자들 말로는 이전 버즈보다는 낫다고 합니다 애초에 길이가 긴 콩나물과는 비교하기에 무리가 있겠죠 3 이어버드 사용시간은 받은지 얼마안되어 몇시간기준으로 측정을 못했습니다만 완충직후 위의 음량기준 27수준으로 재생시 1시간동안 각각 4프로6프로가 닳았습니다 주변소리기능은 껐습니다연속 사용시간이 6시간이하라면 중간에 충전할일 딱히 없을거같습니다 31 급속충전시간은 못쟀습니다 받을 당시 약 65 70수준이었는데 완충까지 10분15분 걸린거 같습니다 4 다른 방으로 들어가지만 않는다면 24평형 아파트를 돌아다녀도 안끊깁니다 41 가방에 넣고 지퍼를 잠근 후 1미터이상 떨어져서 10분가량 있어봤는데 안 끊기네요 5  에어팟은 시리 불러서 줄여달라고 해야하던데 다른 방법이 있나요  제 귀가 독특해서 오픈형 이어폰을 못 받쳐줘 끼우질 못하는데  단점 1 노트9 구매시 들어있던 기본 유선이어폰과 비교했을때  11 음질의 경우  제 귀와 취향엔 유선이어폰이 더 나은거 같네요 기대했는데  2 색상의경우 제 버즈가 그런건지는 모르겠지만 출시 당시 돌아다니던 청량해 보이던 사진에 비해선 좀 톤다운 되어칙칙해 보입니다 한국판 한정 미세먼지낀 하늘색인가요 사진은 최대한 제 버즈 실물과 비슷하게 보정했습니다 배송은 신경이 안 쓰인건 아니었지만 다음엔 대비는 해두심이,1,
186,5,판매자분이 삼성에서 직배송일 거라고 얘기하셔도 잘 이해가 안됐는데 정말 이런 소형가전도 일반 택배가 아닌 삼성 기사분이 제품 들고 집까지 오셨어요 덕분에 더 믿음직하고 안전하게 도착한 기분이 들어서 좋았고 버즈플러스 뽑기운이 있는 것 같은 글을 많이 봤는데 아주 잘 됩니다 제조일자가 2021년 3월이라 한달도 안된 제품인 걸 보고 놀랐어요 다만 배송은 코스트코를 거치다 보니 며칠 더 걸리는 건 감안해야 했습니다,1,
